Creating 3 nodes.
MOBILE: 
node 0 getnode 0x1f1de40 dst-> 0x1ff2cd0 10.0.0.1 source-> 0x1ff30f0
SENSOR: 
seconds interval2
node 1 getnode 0x1f1e3b0 dst-> 0x1ff4910 10.0.0.2 source-> 0x1ff4a70
BASE: 
node 2 getnode 0x1f1e140 dst-> 0x1ff5d00 10.0.0.3 source-> 0x1ff6330
Starting simulation for 2734 s, seed value 12345673
2024.5 0 0 0 0 0 84.641 475.46
2024.5 0 0 150 11700 0 1053.3 952.67
2024.5 0 0 0 0 0 1549.3 262.67
2025.5 0 0 0 0 0 85.8 477.55
2025.5 0 0 150 11700 0 1053.3 952.67
2025.5 0 0 0 0 0 1549.3 262.67
2026.5 0 0 0 0 0 86.959 479.57
2026.5 0 0 150 11700 0 1053.3 952.67
2026.5 0 0 0 0 0 1549.3 262.67
2027.5 0 0 0 0 0 88.212 481.75
2027.5 0 0 150 11700 0 1053.3 952.67
2027.5 0 0 0 0 0 1549.3 262.67
2028.5 0 0 0 0 0 89.275 484.37
2028.5 0 0 150 11700 0 1053.3 952.67
2028.5 0 0 0 0 0 1549.3 262.67
2029.5 0 0 0 0 0 89.977 486.92
2029.5 0 0 150 11700 0 1053.3 952.67
2029.5 0 0 0 0 0 1549.3 262.67
At time 2030 created bundle with sequence number 41790 from 10.0.0.2 to 10.0.0.3
2030.5 0 0 0 0 0 91.178 488.99
2030.5 0 0 151 11778 0 1053.3 952.67
2030.5 0 0 0 0 0 1549.3 262.67
2031.5 0 0 0 0 0 92.986 490.01
2031.5 0 0 151 11778 0 1053.3 952.67
2031.5 0 0 0 0 0 1549.3 262.67
2032.5 0 0 0 0 0 94.5 490.33
2032.5 0 0 151 11778 0 1053.3 952.67
2032.5 0 0 0 0 0 1549.3 262.67
2033.5 0 0 0 0 0 95.497 489.95
2033.5 0 0 151 11778 0 1053.3 952.67
2033.5 0 0 0 0 0 1549.3 262.67
2034.5 0 0 0 0 0 96.995 489.49
2034.5 0 0 151 11778 0 1053.3 952.67
2034.5 0 0 0 0 0 1549.3 262.67
2035.5 0 0 0 0 0 98.548 490.12
2035.5 0 0 151 11778 0 1053.3 952.67
2035.5 0 0 0 0 0 1549.3 262.67
2036.5 0 0 0 0 0 100.07 491.85
2036.5 0 0 151 11778 0 1053.3 952.67
2036.5 0 0 0 0 0 1549.3 262.67
2037.5 0 0 0 0 0 101.06 494.18
2037.5 0 0 151 11778 0 1053.3 952.67
2037.5 0 0 0 0 0 1549.3 262.67
2038.5 0 0 0 0 0 102.1 497.25
2038.5 0 0 151 11778 0 1053.3 952.67
2038.5 0 0 0 0 0 1549.3 262.67
2039.5 0 0 0 0 0 102.85 500.4
2039.5 0 0 151 11778 0 1053.3 952.67
2039.5 0 0 0 0 0 1549.3 262.67
At time 2040 created bundle with sequence number 41991 from 10.0.0.2 to 10.0.0.3
2040.5 0 0 0 0 0 103.07 501.86
2040.5 0 0 152 11856 0 1053.3 952.67
2040.5 0 0 0 0 0 1549.3 262.67
2041.5 0 0 0 0 0 103.08 501.96
2041.5 0 0 152 11856 0 1053.3 952.67
2041.5 0 0 0 0 0 1549.3 262.67
2042.5 0 0 0 0 0 103.1 502.06
2042.5 0 0 152 11856 0 1053.3 952.67
2042.5 0 0 0 0 0 1549.3 262.67
2043.5 0 0 0 0 0 103.12 502.15
2043.5 0 0 152 11856 0 1053.3 952.67
2043.5 0 0 0 0 0 1549.3 262.67
2044.5 0 0 0 0 0 103.13 502.25
2044.5 0 0 152 11856 0 1053.3 952.67
2044.5 0 0 0 0 0 1549.3 262.67
2045.5 0 0 0 0 0 103.15 502.35
2045.5 0 0 152 11856 0 1053.3 952.67
2045.5 0 0 0 0 0 1549.3 262.67
2046.5 0 0 0 0 0 103.16 502.45
2046.5 0 0 152 11856 0 1053.3 952.67
2046.5 0 0 0 0 0 1549.3 262.67
2047.5 0 0 0 0 0 103.18 502.54
2047.5 0 0 152 11856 0 1053.3 952.67
2047.5 0 0 0 0 0 1549.3 262.67
2048.5 0 0 0 0 0 103.19 502.64
2048.5 0 0 152 11856 0 1053.3 952.67
2048.5 0 0 0 0 0 1549.3 262.67
2049.5 0 0 0 0 0 103.21 502.74
2049.5 0 0 152 11856 0 1053.3 952.67
2049.5 0 0 0 0 0 1549.3 262.67
At time 2050 created bundle with sequence number 42192 from 10.0.0.2 to 10.0.0.3
2050.5 0 0 0 0 0 103.23 502.84
2050.5 0 0 153 11934 0 1053.3 952.67
2050.5 0 0 0 0 0 1549.3 262.67
2051.5 0 0 0 0 0 103.24 502.93
2051.5 0 0 153 11934 0 1053.3 952.67
2051.5 0 0 0 0 0 1549.3 262.67
2052.5 0 0 0 0 0 103.26 503.03
2052.5 0 0 153 11934 0 1053.3 952.67
2052.5 0 0 0 0 0 1549.3 262.67
2053.5 0 0 0 0 0 103.27 503.13
2053.5 0 0 153 11934 0 1053.3 952.67
2053.5 0 0 0 0 0 1549.3 262.67
2054.5 0 0 0 0 0 103.29 503.23
2054.5 0 0 153 11934 0 1053.3 952.67
2054.5 0 0 0 0 0 1549.3 262.67
2055.5 0 0 0 0 0 103.3 503.32
2055.5 0 0 153 11934 0 1053.3 952.67
2055.5 0 0 0 0 0 1549.3 262.67
2056.5 0 0 0 0 0 103.31 503.38
2056.5 0 0 153 11934 0 1053.3 952.67
2056.5 0 0 0 0 0 1549.3 262.67
2057.5 0 0 0 0 0 103.32 503.43
2057.5 0 0 153 11934 0 1053.3 952.67
2057.5 0 0 0 0 0 1549.3 262.67
2058.5 0 0 0 0 0 103.33 503.48
2058.5 0 0 153 11934 0 1053.3 952.67
2058.5 0 0 0 0 0 1549.3 262.67
2059.5 0 0 0 0 0 103.34 503.52
2059.5 0 0 153 11934 0 1053.3 952.67
2059.5 0 0 0 0 0 1549.3 262.67
At time 2060 created bundle with sequence number 42393 from 10.0.0.2 to 10.0.0.3
2060.5 0 0 0 0 0 103.35 503.57
2060.5 0 0 154 12012 0 1053.3 952.67
2060.5 0 0 0 0 0 1549.3 262.67
2061.5 0 0 0 0 0 103.35 503.62
2061.5 0 0 154 12012 0 1053.3 952.67
2061.5 0 0 0 0 0 1549.3 262.67
2062.5 0 0 0 0 0 103.36 503.67
2062.5 0 0 154 12012 0 1053.3 952.67
2062.5 0 0 0 0 0 1549.3 262.67
2063.5 0 0 0 0 0 103.37 503.72
2063.5 0 0 154 12012 0 1053.3 952.67
2063.5 0 0 0 0 0 1549.3 262.67
2064.5 0 0 0 0 0 103.38 503.77
2064.5 0 0 154 12012 0 1053.3 952.67
2064.5 0 0 0 0 0 1549.3 262.67
2065.5 0 0 0 0 0 103.39 503.82
2065.5 0 0 154 12012 0 1053.3 952.67
2065.5 0 0 0 0 0 1549.3 262.67
2066.5 0 0 0 0 0 103.39 503.87
2066.5 0 0 154 12012 0 1053.3 952.67
2066.5 0 0 0 0 0 1549.3 262.67
2067.5 0 0 0 0 0 103.4 503.91
2067.5 0 0 154 12012 0 1053.3 952.67
2067.5 0 0 0 0 0 1549.3 262.67
2068.5 0 0 0 0 0 103.41 503.96
2068.5 0 0 154 12012 0 1053.3 952.67
2068.5 0 0 0 0 0 1549.3 262.67
2069.5 0 0 0 0 0 103.42 504.01
2069.5 0 0 154 12012 0 1053.3 952.67
2069.5 0 0 0 0 0 1549.3 262.67
At time 2070 created bundle with sequence number 42594 from 10.0.0.2 to 10.0.0.3
2070.5 0 0 0 0 0 103.43 504.06
2070.5 0 0 155 12090 0 1053.3 952.67
2070.5 0 0 0 0 0 1549.3 262.67
2071.5 0 0 0 0 0 103.43 504.11
2071.5 0 0 155 12090 0 1053.3 952.67
2071.5 0 0 0 0 0 1549.3 262.67
2072.5 0 0 0 0 0 103.44 504.16
2072.5 0 0 155 12090 0 1053.3 952.67
2072.5 0 0 0 0 0 1549.3 262.67
2073.5 0 0 0 0 0 103.45 504.21
2073.5 0 0 155 12090 0 1053.3 952.67
2073.5 0 0 0 0 0 1549.3 262.67
2074.5 0 0 0 0 0 103.46 504.26
2074.5 0 0 155 12090 0 1053.3 952.67
2074.5 0 0 0 0 0 1549.3 262.67
2075.5 0 0 0 0 0 103.47 504.3
2075.5 0 0 155 12090 0 1053.3 952.67
2075.5 0 0 0 0 0 1549.3 262.67
2076.5 0 0 0 0 0 103.48 504.35
2076.5 0 0 155 12090 0 1053.3 952.67
2076.5 0 0 0 0 0 1549.3 262.67
2077.5 0 0 0 0 0 103.48 504.4
2077.5 0 0 155 12090 0 1053.3 952.67
2077.5 0 0 0 0 0 1549.3 262.67
2078.5 0 0 0 0 0 103.49 504.45
2078.5 0 0 155 12090 0 1053.3 952.67
2078.5 0 0 0 0 0 1549.3 262.67
2079.5 0 0 0 0 0 103.5 504.5
2079.5 0 0 155 12090 0 1053.3 952.67
2079.5 0 0 0 0 0 1549.3 262.67
At time 2080 created bundle with sequence number 42795 from 10.0.0.2 to 10.0.0.3
2080.5 0 0 0 0 0 103.51 504.55
2080.5 0 0 156 12168 0 1053.3 952.67
2080.5 0 0 0 0 0 1549.3 262.67
2081.5 0 0 0 0 0 103.61 506.38
2081.5 0 0 156 12168 0 1053.3 952.67
2081.5 0 0 0 0 0 1549.3 262.67
2082.5 0 0 0 0 0 103.64 510.3
2082.5 0 0 156 12168 0 1053.3 952.67
2082.5 0 0 0 0 0 1549.3 262.67
2083.5 0 0 0 0 0 103.31 514.73
2083.5 0 0 156 12168 0 1053.3 952.67
2083.5 0 0 0 0 0 1549.3 262.67
2084.5 0 0 0 0 0 103.21 519.67
2084.5 0 0 156 12168 0 1053.3 952.67
2084.5 0 0 0 0 0 1549.3 262.67
2085.5 0 0 0 0 0 103.81 525.28
2085.5 0 0 156 12168 0 1053.3 952.67
2085.5 0 0 0 0 0 1549.3 262.67
2086.5 0 0 0 0 0 104.73 531.54
2086.5 0 0 156 12168 0 1053.3 952.67
2086.5 0 0 0 0 0 1549.3 262.67
2087.5 0 0 0 0 0 105.78 538.05
2087.5 0 0 156 12168 0 1053.3 952.67
2087.5 0 0 0 0 0 1549.3 262.67
2088.5 0 0 0 0 0 107 544.97
2088.5 0 0 156 12168 0 1053.3 952.67
2088.5 0 0 0 0 0 1549.3 262.67
2089.5 0 0 0 0 0 108.13 552.3
2089.5 0 0 156 12168 0 1053.3 952.67
2089.5 0 0 0 0 0 1549.3 262.67
At time 2090 created bundle with sequence number 42996 from 10.0.0.2 to 10.0.0.3
2090.5 0 0 0 0 0 109.15 559.55
2090.5 0 0 157 12246 0 1053.3 952.67
2090.5 0 0 0 0 0 1549.3 262.67
2091.5 0 0 0 0 0 110.37 567.14
2091.5 0 0 157 12246 0 1053.3 952.67
2091.5 0 0 0 0 0 1549.3 262.67
2092.5 0 0 0 0 0 111.85 575.89
2092.5 0 0 157 12246 0 1053.3 952.67
2092.5 0 0 0 0 0 1549.3 262.67
2093.5 0 0 0 0 0 113.57 585.14
2093.5 0 0 157 12246 0 1053.3 952.67
2093.5 0 0 0 0 0 1549.3 262.67
2094.5 0 0 0 0 0 115.22 593.56
2094.5 0 0 157 12246 0 1053.3 952.67
2094.5 0 0 0 0 0 1549.3 262.67
2095.5 0 0 0 0 0 116.9 600.83
2095.5 0 0 157 12246 0 1053.3 952.67
2095.5 0 0 0 0 0 1549.3 262.67
2096.5 0 0 0 0 0 118.85 608.27
2096.5 0 0 157 12246 0 1053.3 952.67
2096.5 0 0 0 0 0 1549.3 262.67
2097.5 0 0 0 0 0 120.8 616.09
2097.5 0 0 157 12246 0 1053.3 952.67
2097.5 0 0 0 0 0 1549.3 262.67
2098.5 0 0 0 0 0 122.57 623.67
2098.5 0 0 157 12246 0 1053.3 952.67
2098.5 0 0 0 0 0 1549.3 262.67
2099.5 0 0 0 0 0 124.5 632
2099.5 0 0 157 12246 0 1053.3 952.67
2099.5 0 0 0 0 0 1549.3 262.67
At time 2100 created bundle with sequence number 43197 from 10.0.0.2 to 10.0.0.3
2100.5 0 0 0 0 0 126.63 640.68
2100.5 0 0 158 12324 0 1053.3 952.67
2100.5 0 0 0 0 0 1549.3 262.67
2101.5 0 0 0 0 0 128.92 649.02
2101.5 0 0 158 12324 0 1053.3 952.67
2101.5 0 0 0 0 0 1549.3 262.67
2102.5 0 0 0 0 0 131.18 657.36
2102.5 0 0 158 12324 0 1053.3 952.67
2102.5 0 0 0 0 0 1549.3 262.67
2103.5 0 0 0 0 0 134.14 669.43
2103.5 0 0 158 12324 0 1053.3 952.67
2103.5 0 0 0 0 0 1549.3 262.67
2104.5 0 0 0 0 0 136.98 681.26
2104.5 0 0 158 12324 0 1053.3 952.67
2104.5 0 0 0 0 0 1549.3 262.67
2105.5 0 0 0 0 0 138.48 689
2105.5 0 0 158 12324 0 1053.3 952.67
2105.5 0 0 0 0 0 1549.3 262.67
2106.5 0 0 0 0 0 139.31 694.65
2106.5 0 0 158 12324 0 1053.3 952.67
2106.5 0 0 0 0 0 1549.3 262.67
2107.5 0 0 0 0 0 139.83 698.32
2107.5 0 0 158 12324 0 1053.3 952.67
2107.5 0 0 0 0 0 1549.3 262.67
2108.5 0 0 0 0 0 140.24 702.49
2108.5 0 0 158 12324 0 1053.3 952.67
2108.5 0 0 0 0 0 1549.3 262.67
2109.5 0 0 0 0 0 141.24 711.08
2109.5 0 0 158 12324 0 1053.3 952.67
2109.5 0 0 0 0 0 1549.3 262.67
At time 2110 created bundle with sequence number 43398 from 10.0.0.2 to 10.0.0.3
2110.5 0 0 0 0 0 142.42 719.76
2110.5 0 0 159 12402 0 1053.3 952.67
2110.5 0 0 0 0 0 1549.3 262.67
2111.5 0 0 0 0 0 143.58 728.09
2111.5 0 0 159 12402 0 1053.3 952.67
2111.5 0 0 0 0 0 1549.3 262.67
2112.5 0 0 0 0 0 144.98 736.45
2112.5 0 0 159 12402 0 1053.3 952.67
2112.5 0 0 0 0 0 1549.3 262.67
2113.5 0 0 0 0 0 146.52 745.04
2113.5 0 0 159 12402 0 1053.3 952.67
2113.5 0 0 0 0 0 1549.3 262.67
2114.5 0 0 0 0 0 147.84 753.28
2114.5 0 0 159 12402 0 1053.3 952.67
2114.5 0 0 0 0 0 1549.3 262.67
2115.5 0 0 0 0 0 148.73 760.52
2115.5 0 0 159 12402 0 1053.3 952.67
2115.5 0 0 0 0 0 1549.3 262.67
2116.5 0 0 0 0 0 149.43 766.94
2116.5 0 0 159 12402 0 1053.3 952.67
2116.5 0 0 0 0 0 1549.3 262.67
2117.5 0 0 0 0 0 150.39 773.46
2117.5 0 0 159 12402 0 1053.3 952.67
2117.5 0 0 0 0 0 1549.3 262.67
2118.5 0 0 0 0 0 151.73 780.49
2118.5 0 0 159 12402 0 1053.3 952.67
2118.5 0 0 0 0 0 1549.3 262.67
2119.5 0 0 0 0 0 154.77 788.87
2119.5 0 0 159 12402 0 1053.3 952.67
2119.5 0 0 0 0 0 1549.3 262.67
At time 2120 created bundle with sequence number 43599 from 10.0.0.2 to 10.0.0.3
2120.5 0 0 0 0 0 158.82 797.39
2120.5 0 0 160 12480 0 1053.3 952.67
2120.5 0 0 0 0 0 1549.3 262.67
2121.5 0 0 0 0 0 162.58 805.39
2121.5 0 0 160 12480 0 1053.3 952.67
2121.5 0 0 0 0 0 1549.3 262.67
2122.5 0 0 0 0 0 166.13 813.83
2122.5 0 0 160 12480 0 1053.3 952.67
2122.5 0 0 0 0 0 1549.3 262.67
2123.5 0 0 0 0 0 169.29 822.44
2123.5 0 0 160 12480 0 1053.3 952.67
2123.5 0 0 0 0 0 1549.3 262.67
2124.5 0 0 0 0 0 172.42 831.42
2124.5 0 0 160 12480 0 1053.3 952.67
2124.5 0 0 0 0 0 1549.3 262.67
2125.5 0 0 0 0 0 175.33 840.32
2125.5 0 0 160 12480 0 1053.3 952.67
2125.5 0 0 0 0 0 1549.3 262.67
2126.5 0 0 0 0 0 178.06 849.3
2126.5 0 0 160 12480 0 1053.3 952.67
2126.5 0 0 0 0 0 1549.3 262.67
2127.5 0 0 0 0 0 180.74 858.21
2127.5 0 0 160 12480 0 1053.3 952.67
2127.5 0 0 0 0 0 1549.3 262.67
2128.5 0 0 0 0 0 183.37 866.64
2128.5 0 0 160 12480 0 1053.3 952.67
2128.5 0 0 0 0 0 1549.3 262.67
2129.5 0 0 0 0 0 186.08 874.99
2129.5 0 0 160 12480 0 1053.3 952.67
2129.5 0 0 0 0 0 1549.3 262.67
At time 2130 created bundle with sequence number 43800 from 10.0.0.2 to 10.0.0.3
2130.5 0 0 0 0 0 189.72 886.97
2130.5 0 0 161 12558 0 1053.3 952.67
2130.5 0 0 0 0 0 1549.3 262.67
2131.5 0 0 0 0 0 193.17 898.71
2131.5 0 0 161 12558 0 1053.3 952.67
2131.5 0 0 0 0 0 1549.3 262.67
2132.5 0 0 0 0 0 194.4 904.75
2132.5 0 0 161 12558 0 1053.3 952.67
2132.5 0 0 0 0 0 1549.3 262.67
2133.5 0 0 0 0 0 194.54 908.98
2133.5 0 0 161 12558 0 1053.3 952.67
2133.5 0 0 0 0 0 1549.3 262.67
2134.5 0 0 0 0 0 194.13 913.82
2134.5 0 0 161 12558 0 1053.3 952.67
2134.5 0 0 0 0 0 1549.3 262.67
2135.5 0 0 0 0 0 193.91 922.26
2135.5 0 0 161 12558 0 1053.3 952.67
2135.5 0 0 0 0 0 1549.3 262.67
2136.5 0 0 0 0 0 193.49 930.88
2136.5 0 0 161 12558 0 1053.3 952.67
2136.5 0 0 0 0 0 1549.3 262.67
2137.5 0 0 0 0 0 193.17 938.8
2137.5 0 0 161 12558 0 1053.3 952.67
2137.5 0 0 0 0 0 1549.3 262.67
2138.5 0 0 0 0 0 194.19 946.82
2138.5 0 0 161 12558 0 1053.3 952.67
2138.5 0 0 0 0 0 1549.3 262.67
2139.5 0 0 0 0 0 195.32 955.09
2139.5 0 0 161 12558 0 1053.3 952.67
2139.5 0 0 0 0 0 1549.3 262.67
At time 2140 created bundle with sequence number 44001 from 10.0.0.2 to 10.0.0.3
2140.5 0 0 0 0 0 195.78 959.51
2140.5 0 0 162 12636 0 1053.3 952.67
2140.5 0 0 0 0 0 1549.3 262.67
2141.5 0 0 0 0 0 195.81 959.71
2141.5 0 0 162 12636 0 1053.3 952.67
2141.5 0 0 0 0 0 1549.3 262.67
2142.5 0 0 0 0 0 195.84 959.91
2142.5 0 0 162 12636 0 1053.3 952.67
2142.5 0 0 0 0 0 1549.3 262.67
2143.5 0 0 0 0 0 195.86 960.1
2143.5 0 0 162 12636 0 1053.3 952.67
2143.5 0 0 0 0 0 1549.3 262.67
2144.5 0 0 0 0 0 195.89 960.3
2144.5 0 0 162 12636 0 1053.3 952.67
2144.5 0 0 0 0 0 1549.3 262.67
2145.5 0 0 0 0 0 195.92 960.5
2145.5 0 0 162 12636 0 1053.3 952.67
2145.5 0 0 0 0 0 1549.3 262.67
2146.5 0 0 0 0 0 195.94 960.69
2146.5 0 0 162 12636 0 1053.3 952.67
2146.5 0 0 0 0 0 1549.3 262.67
2147.5 0 0 0 0 0 195.97 960.89
2147.5 0 0 162 12636 0 1053.3 952.67
2147.5 0 0 0 0 0 1549.3 262.67
2148.5 0 0 0 0 0 196 961.09
2148.5 0 0 162 12636 0 1053.3 952.67
2148.5 0 0 0 0 0 1549.3 262.67
2149.5 0 0 0 0 0 196.03 961.28
2149.5 0 0 162 12636 0 1053.3 952.67
2149.5 0 0 0 0 0 1549.3 262.67
At time 2150 created bundle with sequence number 44202 from 10.0.0.2 to 10.0.0.3
2150.5 0 0 0 0 0 196.05 961.48
2150.5 0 0 163 12714 0 1053.3 952.67
2150.5 0 0 0 0 0 1549.3 262.67
2151.5 0 0 0 0 0 196.08 961.68
2151.5 0 0 163 12714 0 1053.3 952.67
2151.5 0 0 0 0 0 1549.3 262.67
2152.5 0 0 0 0 0 196.11 961.87
2152.5 0 0 163 12714 0 1053.3 952.67
2152.5 0 0 0 0 0 1549.3 262.67
2153.5 0 0 0 0 0 196.14 962.07
2153.5 0 0 163 12714 0 1053.3 952.67
2153.5 0 0 0 0 0 1549.3 262.67
2154.5 0 0 0 0 0 196.16 962.27
2154.5 0 0 163 12714 0 1053.3 952.67
2154.5 0 0 0 0 0 1549.3 262.67
2155.5 0 0 0 0 0 196.19 962.46
2155.5 0 0 163 12714 0 1053.3 952.67
2155.5 0 0 0 0 0 1549.3 262.67
2156.5 0 0 0 0 0 196.22 962.66
2156.5 0 0 163 12714 0 1053.3 952.67
2156.5 0 0 0 0 0 1549.3 262.67
2157.5 0 0 0 0 0 196.25 962.86
2157.5 0 0 163 12714 0 1053.3 952.67
2157.5 0 0 0 0 0 1549.3 262.67
2158.5 0 0 0 0 0 196.28 963.05
2158.5 0 0 163 12714 0 1053.3 952.67
2158.5 0 0 0 0 0 1549.3 262.67
2159.5 0 0 0 0 0 196.31 963.25
2159.5 0 0 163 12714 0 1053.3 952.67
2159.5 0 0 0 0 0 1549.3 262.67
At time 2160 created bundle with sequence number 44403 from 10.0.0.2 to 10.0.0.3
2160.5 0 0 0 0 0 196.33 963.44
2160.5 0 0 164 12792 0 1053.3 952.67
2160.5 0 0 0 0 0 1549.3 262.67
2161.5 0 0 0 0 0 196.36 963.64
2161.5 0 0 164 12792 0 1053.3 952.67
2161.5 0 0 0 0 0 1549.3 262.67
2162.5 0 0 0 0 0 196.39 963.84
2162.5 0 0 164 12792 0 1053.3 952.67
2162.5 0 0 0 0 0 1549.3 262.67
2163.5 0 0 0 0 0 196.42 964.03
2163.5 0 0 164 12792 0 1053.3 952.67
2163.5 0 0 0 0 0 1549.3 262.67
2164.5 0 0 0 0 0 196.45 964.23
2164.5 0 0 164 12792 0 1053.3 952.67
2164.5 0 0 0 0 0 1549.3 262.67
2165.5 0 0 0 0 0 196.48 964.43
2165.5 0 0 164 12792 0 1053.3 952.67
2165.5 0 0 0 0 0 1549.3 262.67
2166.5 0 0 0 0 0 196.51 964.62
2166.5 0 0 164 12792 0 1053.3 952.67
2166.5 0 0 0 0 0 1549.3 262.67
2167.5 0 0 0 0 0 196.54 964.82
2167.5 0 0 164 12792 0 1053.3 952.67
2167.5 0 0 0 0 0 1549.3 262.67
2168.5 0 0 0 0 0 196.57 965.01
2168.5 0 0 164 12792 0 1053.3 952.67
2168.5 0 0 0 0 0 1549.3 262.67
2169.5 0 0 0 0 0 196.6 965.21
2169.5 0 0 164 12792 0 1053.3 952.67
2169.5 0 0 0 0 0 1549.3 262.67
At time 2170 created bundle with sequence number 44604 from 10.0.0.2 to 10.0.0.3
2170.5 0 0 0 0 0 196.63 965.41
2170.5 0 0 165 12870 0 1053.3 952.67
2170.5 0 0 0 0 0 1549.3 262.67
2171.5 0 0 0 0 0 196.66 965.6
2171.5 0 0 165 12870 0 1053.3 952.67
2171.5 0 0 0 0 0 1549.3 262.67
2172.5 0 0 0 0 0 196.69 965.8
2172.5 0 0 165 12870 0 1053.3 952.67
2172.5 0 0 0 0 0 1549.3 262.67
2173.5 0 0 0 0 0 196.72 966
2173.5 0 0 165 12870 0 1053.3 952.67
2173.5 0 0 0 0 0 1549.3 262.67
2174.5 0 0 0 0 0 196.75 966.19
2174.5 0 0 165 12870 0 1053.3 952.67
2174.5 0 0 0 0 0 1549.3 262.67
2175.5 0 0 0 0 0 196.79 966.39
2175.5 0 0 165 12870 0 1053.3 952.67
2175.5 0 0 0 0 0 1549.3 262.67
2176.5 0 0 0 0 0 196.82 966.58
2176.5 0 0 165 12870 0 1053.3 952.67
2176.5 0 0 0 0 0 1549.3 262.67
2177.5 0 0 0 0 0 196.85 966.78
2177.5 0 0 165 12870 0 1053.3 952.67
2177.5 0 0 0 0 0 1549.3 262.67
2178.5 0 0 0 0 0 196.88 966.97
2178.5 0 0 165 12870 0 1053.3 952.67
2178.5 0 0 0 0 0 1549.3 262.67
2179.5 0 0 0 0 0 196.92 967.17
2179.5 0 0 165 12870 0 1053.3 952.67
2179.5 0 0 0 0 0 1549.3 262.67
At time 2180 created bundle with sequence number 44805 from 10.0.0.2 to 10.0.0.3
2180.5 0 0 0 0 0 196.94 967.26
2180.5 0 0 166 12948 0 1053.3 952.67
2180.5 0 0 0 0 0 1549.3 262.67
2181.5 0 0 0 0 0 197.68 971.18
2181.5 0 0 166 12948 0 1053.3 952.67
2181.5 0 0 0 0 0 1549.3 262.67
2182.5 0 0 0 0 0 199.18 979.18
2182.5 0 0 166 12948 0 1053.3 952.67
2182.5 0 0 0 0 0 1549.3 262.67
2183.5 0 0 0 0 0 200.62 987.01
2183.5 0 0 166 12948 0 1053.3 952.67
2183.5 0 0 0 0 0 1549.3 262.67
2184.5 0 0 0 0 0 202.45 994.9
2184.5 0 0 166 12948 0 1053.3 952.67
2184.5 0 0 0 0 0 1549.3 262.67
2185.5 0 0 0 0 0 204.49 1002.6
2185.5 0 0 166 12948 0 1053.3 952.67
2185.5 0 0 0 0 0 1549.3 262.67
2186.5 0 0 0 0 0 206.37 1010
2186.5 0 0 166 12948 0 1053.3 952.67
2186.5 0 0 0 0 0 1549.3 262.67
2187.5 0 0 0 0 0 208.58 1017.2
2187.5 0 0 166 12948 0 1053.3 952.67
2187.5 0 0 0 0 0 1549.3 262.67
2188.5 0 0 0 0 0 211.59 1024.3
2188.5 0 0 166 12948 0 1053.3 952.67
2188.5 0 0 0 0 0 1549.3 262.67
2189.5 0 0 0 0 0 215.11 1031.1
2189.5 0 0 166 12948 0 1053.3 952.67
2189.5 0 0 0 0 0 1549.3 262.67
At time 2190 created bundle with sequence number 45006 from 10.0.0.2 to 10.0.0.3
2190.5 0 0 0 0 0 218.95 1036.8
2190.5 0 0 167 13026 0 1053.3 952.67
2190.5 0 0 0 0 0 1549.3 262.67
2191.5 0 0 0 0 0 223.09 1042.2
2191.5 0 0 167 13026 0 1053.3 952.67
2191.5 0 0 0 0 0 1549.3 262.67
2192.5 0 0 0 0 0 227 1047.3
2192.5 0 0 167 13026 0 1053.3 952.67
2192.5 0 0 0 0 0 1549.3 262.67
2193.5 0 0 0 0 0 230.27 1051.8
2193.5 0 0 167 13026 0 1053.3 952.67
2193.5 0 0 0 0 0 1549.3 262.67
2194.5 0 0 0 0 0 233.49 1056.4
2194.5 0 0 167 13026 0 1053.3 952.67
2194.5 0 0 0 0 0 1549.3 262.67
2195.5 0 0 0 0 0 238.38 1061.9
2195.5 0 0 167 13026 0 1053.3 952.67
2195.5 0 0 0 0 0 1549.3 262.67
2196.5 0 0 0 0 0 243.96 1067
2196.5 0 0 167 13026 0 1053.3 952.67
2196.5 0 0 0 0 0 1549.3 262.67
2197.5 0 0 0 0 0 249.44 1071.6
2197.5 0 0 167 13026 0 1053.3 952.67
2197.5 0 0 0 0 0 1549.3 262.67
2198.5 0 0 0 0 0 255.68 1075.9
2198.5 0 0 167 13026 0 1053.3 952.67
2198.5 0 0 0 0 0 1549.3 262.67
2199.5 0 0 0 0 0 261.34 1079.1
2199.5 0 0 167 13026 0 1053.3 952.67
2199.5 0 0 0 0 0 1549.3 262.67
At time 2200 created bundle with sequence number 45207 from 10.0.0.2 to 10.0.0.3
2200.5 0 0 0 0 0 266.34 1081.4
2200.5 0 0 168 13104 0 1053.3 952.67
2200.5 0 0 0 0 0 1549.3 262.67
2201.5 0 0 0 0 0 272.62 1083.7
2201.5 0 0 168 13104 0 1053.3 952.67
2201.5 0 0 0 0 0 1549.3 262.67
2202.5 0 0 0 0 0 279.19 1085.2
2202.5 0 0 168 13104 0 1053.3 952.67
2202.5 0 0 0 0 0 1549.3 262.67
2203.5 0 0 0 0 0 285.13 1085.3
2203.5 0 0 168 13104 0 1053.3 952.67
2203.5 0 0 0 0 0 1549.3 262.67
2204.5 0 0 0 0 0 293.26 1084.7
2204.5 0 0 168 13104 0 1053.3 952.67
2204.5 0 0 0 0 0 1549.3 262.67
2205.5 0 0 0 0 0 299.82 1084.5
