Creating 4 nodes.
MOBILE: 
0: [10.0.0.8, 50, 300, 101, 102, 101, 102, 101, 102, 101, 102, 0]
1: [10.0.0.2, -, 0, -, -, -, -, -, -, -, -, 1]
2: [10.0.0.3, -, -, -, -, -, -, -, -, -, -, 0]


node 0 getnode 0x159ee40 dst-> 0x167a270 10.0.0.1 source-> 0x167a440
SENSOR: 
seconds interval2
node 1 getnode 0x159f3b0 dst-> 0x167baf0 10.0.0.2 source-> 0x167bf10
SENSOR: 
seconds interval1
node 2 getnode 0x159f140 dst-> 0x167d120 10.0.0.3 source-> 0x167d7d0
BASE: 
node 3 getnode 0x159f230 dst-> 0x167ee30 10.0.0.4 source-> 0x167f250
Starting simulation for 800 s, seed value 12345671
IN CHECK MATCH
MATCH; Flow index: 1 ACTION: 1
NIRETURN: 1
Successfully enqueued packet
DIRECT TO BASE
49
490.5 0 0 49 4949 0 1099.9 885.92
490.5 0 0 0 0 1 1053.3 952.67
490.5 0 0 98 9408 0 1100 726
490.5 0 0 0 0 0 1549.3 262.67
491.5 0 0 49 4949 0 1099.2 883.34
491.5 0 0 0 0 1 1053.3 952.67
491.5 0 0 98 9408 0 1100 726
491.5 0 0 0 0 0 1549.3 262.67
492.5 0 0 49 4949 0 1098.6 881.09
492.5 0 0 0 0 1 1053.3 952.67
492.5 0 0 98 9408 0 1100 726
492.5 0 0 0 0 0 1549.3 262.67
493.5 0 0 49 4949 0 1098.4 880.25
493.5 0 0 0 0 1 1053.3 952.67
493.5 0 0 98 9408 0 1100 726
493.5 0 0 0 0 0 1549.3 262.67
494.5 0 0 49 4949 0 1098.3 879.66
494.5 0 0 0 0 1 1053.3 952.67
494.5 0 0 98 9408 0 1100 726
494.5 0 0 0 0 0 1549.3 262.67
At time 495 created bundle with sequence number 10392 from 10.0.0.3 to 10.0.0.4
495.5 0 0 49 4949 0 1098.3 878.9
495.5 0 0 0 0 1 1053.3 952.67
495.5 0 0 99 9504 0 1100 726
495.5 0 0 0 0 0 1549.3 262.67
496.5 0 0 49 4949 0 1098.3 878.38
496.5 0 0 0 0 1 1053.3 952.67
496.5 0 0 99 9504 0 1100 726
496.5 0 0 0 0 0 1549.3 262.67
497.5 0 0 49 4949 0 1098.2 877.86
497.5 0 0 0 0 1 1053.3 952.67
497.5 0 0 99 9504 0 1100 726
497.5 0 0 0 0 0 1549.3 262.67
498.5 0 0 49 4949 0 1098.1 877.18
498.5 0 0 0 0 1 1053.3 952.67
498.5 0 0 99 9504 0 1100 726
498.5 0 0 0 0 0 1549.3 262.67
499.5 0 0 49 4949 0 1098.2 876.67
499.5 0 0 0 0 1 1053.3 952.67
499.5 0 0 99 9504 0 1100 726
499.5 0 0 0 0 0 1549.3 262.67
At time 500 created bundle with sequence number 10493 from 10.0.0.2 to 10.0.0.4
At time 500 cre
